Title1,Title2
Overnight Stays by Category and Year for Glacier NP: 1979 to 2018,Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Overnight%20Stays%20(1979%20-%20Last%20Calendar%20Year)

Concessioner Lodging Overnights_label,Concessioner Lodging Overnights_Chart1_CategoryGroup_label,Concessioner Lodging Overnights_Chart1_CategoryGroup_Value_Y,Concessioner Camping Overnights_label,Concessioner Camping Overnights_Chart1_CategoryGroup_Value_Y,Tent Overnights_label,Tent Overnights_Chart1_CategoryGroup_Value_Y,Recreation Vehicle Overnights_label,Recreation Vehicle Overnights_Chart1_CategoryGroup_Value_Y,Backcountry Overnights_label,Backcountry Overnights_Chart1_CategoryGroup_Value_Y,Miscellaneous Overnights_label,Miscellaneous Overnights_Chart1_CategoryGroup_Value_Y,Non Recreation Overnights_label,Non Recreation Overnights_Chart1_CategoryGroup_Value_Y
Concessioner Lodging Overnights,1989,106798,Concessioner Camping Overnights,0,Tent Overnights,81343,Recreation Vehicle Overnights,117835,Backcountry Overnights,16969,Miscellaneous Overnights,0,Non Recreation Overnights,0
Concessioner Lodging Overnights,1990,104848,Concessioner Camping Overnights,0,Tent Overnights,85736,Recreation Vehicle Overnights,120108,Backcountry Overnights,19456,Miscellaneous Overnights,0,Non Recreation Overnights,0
Concessioner Lodging Overnights,1991,105823,Concessioner Camping Overnights,0,Tent Overnights,111380,Recreation Vehicle Overnights,121967,Backcountry Overnights,22909,Miscellaneous Overnights,0,Non Recreation Overnights,0
Concessioner Lodging Overnights,1992,111329,Concessioner Camping Overnights,0,Tent Overnights,105051,Recreation Vehicle Overnights,108715,Backcountry Overnights,27353,Miscellaneous Overnights,0,Non Recreation Overnights,0
Concessioner Lodging Overnights,1993,96159,Concessioner Camping Overnights,0,Tent Overnights,90648,Recreation Vehicle Overnights,93770,Backcountry Overnights,24052,Miscellaneous Overnights,0,Non Recreation Overnights,0
Concessioner Lodging Overnights,1994,121210,Concessioner Camping Overnights,0,Tent Overnights,110671,Recreation Vehicle Overnights,102476,Backcountry Overnights,30660,Miscellaneous Overnights,0,Non Recreation Overnights,0
Concessioner Lodging Overnights,1995,116540,Concessioner Camping Overnights,0,Tent Overnights,111361,Recreation Vehicle Overnights,92195,Backcountry Overnights,28923,Miscellaneous Overnights,0,Non Recreation Overnights,0
Concessioner Lodging Overnights,1996,112982,Concessioner Camping Overnights,0,Tent Overnights,101427,Recreation Vehicle Overnights,84917,Backcountry Overnights,27806,Miscellaneous Overnights,0,Non Recreation Overnights,0
Concessioner Lodging Overnights,1997,112800,Concessioner Camping Overnights,0,Tent Overnights,103294,Recreation Vehicle Overnights,80836,Backcountry Overnights,27912,Miscellaneous Overnights,0,Non Recreation Overnights,0
Concessioner Lodging Overnights,1998,119210,Concessioner Camping Overnights,0,Tent Overnights,105699,Recreation Vehicle Overnights,84159,Backcountry Overnights,29836,Miscellaneous Overnights,0,Non Recreation Overnights,0
Concessioner Lodging Overnights,1999,131088,Concessioner Camping Overnights,0,Tent Overnights,98094,Recreation Vehicle Overnights,78778,Backcountry Overnights,26209,Miscellaneous Overnights,0,Non Recreation Overnights,0
Concessioner Lodging Overnights,2000,115474,Concessioner Camping Overnights,0,Tent Overnights,94007,Recreation Vehicle Overnights,74461,Backcountry Overnights,25010,Miscellaneous Overnights,0,Non Recreation Overnights,0
Concessioner Lodging Overnights,2001,110039,Concessioner Camping Overnights,0,Tent Overnights,95034,Recreation Vehicle Overnights,76846,Backcountry Overnights,28915,Miscellaneous Overnights,0,Non Recreation Overnights,0
Concessioner Lodging Overnights,2002,113549,Concessioner Camping Overnights,0,Tent Overnights,90246,Recreation Vehicle Overnights,91137,Backcountry Overnights,27076,Miscellaneous Overnights,0,Non Recreation Overnights,0
Concessioner Lodging Overnights,2003,77843,Concessioner Camping Overnights,0,Tent Overnights,65515,Recreation Vehicle Overnights,65604,Backcountry Overnights,22958,Miscellaneous Overnights,0,Non Recreation Overnights,0
Concessioner Lodging Overnights,2004,116507,Concessioner Camping Overnights,0,Tent Overnights,80155,Recreation Vehicle Overnights,86373,Backcountry Overnights,27640,Miscellaneous Overnights,2025,Non Recreation Overnights,0
Concessioner Lodging Overnights,2005,124417,Concessioner Camping Overnights,0,Tent Overnights,84698,Recreation Vehicle Overnights,93162,Backcountry Overnights,27025,Miscellaneous Overnights,1481,Non Recreation Overnights,0
Concessioner Lodging Overnights,2006,127313,Concessioner Camping Overnights,0,Tent Overnights,86327,Recreation Vehicle Overnights,89856,Backcountry Overnights,26002,Miscellaneous Overnights,1973,Non Recreation Overnights,0
Concessioner Lodging Overnights,2007,127696,Concessioner Camping Overnights,0,Tent Overnights,80372,Recreation Vehicle Overnights,87687,Backcountry Overnights,27993,Miscellaneous Overnights,4522,Non Recreation Overnights,0
Concessioner Lodging Overnights,2008,127473,Concessioner Camping Overnights,0,Tent Overnights,88718,Recreation Vehicle Overnights,81879,Backcountry Overnights,26867,Miscellaneous Overnights,3915,Non Recreation Overnights,0
Concessioner Lodging Overnights,2009,129517,Concessioner Camping Overnights,0,Tent Overnights,101408,Recreation Vehicle Overnights,106332,Backcountry Overnights,40855,Miscellaneous Overnights,1507,Non Recreation Overnights,0
Concessioner Lodging Overnights,2010,133068,Concessioner Camping Overnights,0,Tent Overnights,101603,Recreation Vehicle Overnights,104832,Backcountry Overnights,30680,Miscellaneous Overnights,2188,Non Recreation Overnights,0
Concessioner Lodging Overnights,2011,103070,Concessioner Camping Overnights,0,Tent Overnights,95741,Recreation Vehicle Overnights,101076,Backcountry Overnights,25715,Miscellaneous Overnights,6889,Non Recreation Overnights,0
Concessioner Lodging Overnights,2012,126055,Concessioner Camping Overnights,0,Tent Overnights,102963,Recreation Vehicle Overnights,105534,Backcountry Overnights,26634,Miscellaneous Overnights,3299,Non Recreation Overnights,0
Concessioner Lodging Overnights,2013,127031,Concessioner Camping Overnights,0,Tent Overnights,110427,Recreation Vehicle Overnights,111963,Backcountry Overnights,29132,Miscellaneous Overnights,759,Non Recreation Overnights,0
Concessioner Lodging Overnights,2014,117074,Concessioner Camping Overnights,0,Tent Overnights,110583,Recreation Vehicle Overnights,104379,Backcountry Overnights,29869,Miscellaneous Overnights,2570,Non Recreation Overnights,0
Concessioner Lodging Overnights,2015,105997,Concessioner Camping Overnights,0,Tent Overnights,113599,Recreation Vehicle Overnights,99846,Backcountry Overnights,32797,Miscellaneous Overnights,1975,Non Recreation Overnights,0
Concessioner Lodging Overnights,2016,99550,Concessioner Camping Overnights,0,Tent Overnights,136599,Recreation Vehicle Overnights,126933,Backcountry Overnights,38421,Miscellaneous Overnights,789,Non Recreation Overnights,0
Concessioner Lodging Overnights,2017,109228,Concessioner Camping Overnights,0,Tent Overnights,127661,Recreation Vehicle Overnights,111639,Backcountry Overnights,34011,Miscellaneous Overnights,880,Non Recreation Overnights,0
Concessioner Lodging Overnights,2018,107156,Concessioner Camping Overnights,0,Tent Overnights,110507,Recreation Vehicle Overnights,109566,Backcountry Overnights,32349,Miscellaneous Overnights,1178,Non Recreation Overnights,0

ReportYear,ConcessionerLodgingOvernights,Textbox5,TentOvernights,RecreationVehicleOvernights,BackcountryOvernights,MiscellaneousOvernights,NonRecreationOvernights
2018,"107,156",0,"110,507","109,566","32,349","1,178",0
2017,"109,228",0,"127,661","111,639","34,011",880,0
2016,"99,550",0,"136,599","126,933","38,421",789,0
2015,"105,997",0,"113,599","99,846","32,797","1,975",0
2014,"117,074",0,"110,583","104,379","29,869","2,570",0
2013,"127,031",0,"110,427","111,963","29,132",759,0
2012,"126,055",0,"102,963","105,534","26,634","3,299",0
2011,"103,070",0,"95,741","101,076","25,715","6,889",0
2010,"133,068",0,"101,603","104,832","30,680","2,188",0
2009,"129,517",0,"101,408","106,332","40,855","1,507",0
2008,"127,473",0,"88,718","81,879","26,867","3,915",0
2007,"127,696",0,"80,372","87,687","27,993","4,522",0
2006,"127,313",0,"86,327","89,856","26,002","1,973",0
2005,"124,417",0,"84,698","93,162","27,025","1,481",0
2004,"116,507",0,"80,155","86,373","27,640","2,025",0
2003,"77,843",0,"65,515","65,604","22,958",0,0
2002,"113,549",0,"90,246","91,137","27,076",0,0
2001,"110,039",0,"95,034","76,846","28,915",0,0
2000,"115,474",0,"94,007","74,461","25,010",0,0
1999,"131,088",0,"98,094","78,778","26,209",0,0
1998,"119,210",0,"105,699","84,159","29,836",0,0
1997,"112,800",0,"103,294","80,836","27,912",0,0
1996,"112,982",0,"101,427","84,917","27,806",0,0
1995,"116,540",0,"111,361","92,195","28,923",0,0
1994,"121,210",0,"110,671","102,476","30,660",0,0
1993,"96,159",0,"90,648","93,770","24,052",0,0
1992,"111,329",0,"105,051","108,715","27,353",0,0
1991,"105,823",0,"111,380","121,967","22,909",0,0
1990,"104,848",0,"85,736","120,108","19,456",0,0
1989,"106,798",0,"81,343","117,835","16,969",0,0
1988,"95,843",0,"85,248","128,401","16,909",0,0
1987,"98,632",0,"75,225","115,967","17,314",0,0
1986,"95,188",0,"65,251","111,506","14,771",0,0
1985,"93,339",0,"62,786","95,669","14,019",0,0
1984,"99,191",0,"83,373","128,488","15,032",0,0
1983,"99,775",0,"90,898","143,811","15,507",0,0
1982,"96,198",0,"95,212","134,574","16,198",0,0
1981,"102,241",0,"106,615","152,207","17,744",0,0
1980,"99,107",0,"88,718","112,314","22,640",0,0
1979,"93,386",0,"92,000","134,647","25,439",0,0

